"Label","URL"," Label Weight","Esemble Weight","ML Weight"
"ensemble members 1. majority","http://www.scholarpedia.org/article/Ensemble_learning","0","91","9"
"ensemble members 1. majority","https://en.wikipedia.org/wiki/Ensemble_learning","0","110","42"
"ensemble members 1. majority","https://www.analyticsvidhya.com/blog/2017/02/40-questions-to-ask-a-data-scientist-on-ensemble-modeling-techniques-skilltest-solution/","0","171","27"
"ensemble members 1. majority","https://www.datacamp.com/community/tutorials/ensemble-learning-python","0","144","27"
"ensemble members 1. majority","https://towardsdatascience.com/simple-guide-for-ensemble-learning-methods-d87cc68705a2","0","96","17"
"ensemble members 1. majority","https://blog.statsbot.co/ensemble-learning-d1dcd548e936","0","91","26"
"decision trees","https://medium.com/@ml.at.berkeley/machine-learning-crash-course-part-5-decision-trees-and-ensemble-models-dcc5a36af8cd","85","60","24"
"decision trees","https://towardsdatascience.com/ensemble-methods-in-machine-learning-what-are-they-and-why-use-them-68ec3f9fef5f","18","47","22"
"decision trees","https://towardsdatascience.com/ensemble-methods-in-machine-learning-what-are-they-and-why-use-them-68ec3f9fef5f?sa=X&ved=2ahUKEwizz7arvcbmAhWqy4sBHf0IATkQ9QF6BAgLEAI","18","47","22"
"decision trees","http://scikit-learn.org/stable/modules/ensemble.html","13","281","8"
"decision trees","https://towardsdatascience.com/decision-tree-ensembles-bagging-and-boosting-266a8ba60fd9","10","19","11"
"decision trees","https://www.analyticsvidhya.com/blog/2018/06/comprehensive-guide-for-ensemble-models/","7","158","25"
"decision trees","https://en.wikipedia.org/wiki/Ensemble_learning","7","110","42"
"decision trees","https://blog.statsbot.co/ensemble-learning-d1dcd548e936","2","91","26"
"decision trees","https://machinelearningmastery.com/use-ensemble-machine-learning-algorithms-weka/","0","0","0"
"decision trees","https://machinelearningmastery.com/bagging-and-random-forest-ensemble-algorithms-for-machine-learning/","0","0","0"
"risk 5.study","https://www.mdpi.com/1911-8074/11/1/12/pdf","0","0","0"
"risk 5.study","https://www.researchgate.net/publication/301534903_Comparison_of_individual_ensemble_and_integrated_ensemble_machine_learning_methods_to_predict_China's_SME_credit_risk_in_supply_chain_finance","0","0","0"
"risk 5.study","https://en.wikipedia.org/wiki/Ensemble_learning","0","110","42"
"risk 5.study","https://towardsdatascience.com/simple-guide-for-ensemble-learning-methods-d87cc68705a2","0","96","17"
"risk 5.study","https://www.kdnuggets.com/2019/09/ensemble-learning.html","0","54","18"
"risk 5.study","https://www.biorxiv.org/content/10.1101/210575v2.full","0","38","58"
"risk 5.study","https://www.ncbi.nlm.nih.gov/pubmed/31807099","0","7","10"
"ouy 4.model selection","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.61.6898&rep=rep1&type=pdf","0","0","0"
"ouy 4.model selection","https://machinelearningmastery.com/ensemble-machine-learning-algorithms-python-scikit-learn/","0","0","0"
"ouy 4.model selection","https://www.analyticsvidhya.com/blog/2018/06/comprehensive-guide-for-ensemble-models/","0","158","25"
"ouy 4.model selection","https://en.wikipedia.org/wiki/Ensemble_learning","0","110","42"
"ouy 4.model selection","https://towardsdatascience.com/simple-guide-for-ensemble-learning-methods-d87cc68705a2","0","96","17"
"ouy 4.model selection","https://www.toptal.com/machine-learning/ensemble-methods-machine-learning","0","34","25"
"ouy 4.model selection","https://frnsys.com/ai_notes/machine_learning/model_selection.html","0","7","11"
"learning refers","https://www.semanticscholar.org/paper/e2390a7ff3def4d4eb38f471f1b9ec2db7e7f62e?p2df","6","45","1"
"learning refers","http://queirozf.com/entries/a-quick-summary-of-ensemble-learning-strategies","3","19","2"
"learning refers","http://www.scholarpedia.org/article/Ensemble_learning","1","91","9"
"learning refers","https://ieeexplore.ieee.org/document/8553113","0","9","4"
"learning refers","https://www.researchgate.net/publication/261025217_Comparison_among_Methods_of_Ensemble_Learning","0","0","0"
"learning refers","https://link.springer.com/10.1007%2F978-0-387-30164-8_252","0","21","12"
"learning refers","https://machinelearningmastery.com/types-of-learning-in-machine-learning/","0","0","0"
"artificial examples","http://www.cs.utsa.edu/~jruan/teaching/CS6243_spring_2012/ensembles.ppt","9","147","29"
"artificial examples","https://www.slideshare.net/liorrokach/ensemble-learning-the-wisdom-of-crowds-of-machines","3","484","9"
"artificial examples","http://u.cs.biu.ac.il/~koppel/ML2012/Ensemble%20Methods.ppt","3","5","2"
"artificial examples","https://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1060&context=cs_diss","0","4","0"
"artificial examples","http://www.iosrjournals.org/iosr-jce/papers/vol1-issue4/D0142732.pdf?id=2155","0","0","0"
"decison esemble","https://in.mathworks.com/help/stats/classreg.learning.classif.compactclassificationensemble-class.html","0","27","5"
"decison esemble","https://www.amazon.com/Decision-Ensemble-Optimization-Computational-Intelligence/dp/3319937510","0","0","0"
"decison esemble","http://www.freepatentsonline.com/y2019/0122139.html","0","26","60"
"decison esemble","https://link.springer.com/chapter/10.1007/3-540-46695-9_23","0","17","4"
"decison esemble","http://digitalcommons.lsu.edu/cgi/viewcontent.cgi?article=4117&context=gradschool_dissertations","0","6","0"
"decison esemble","https://www.groundai.com/project/neural-oblivious-decision-ensembles-for-deep-learning-on-tabular-data/1","0","5","17"
"decison esemble","https://www.datasciencecentral.com/profiles/blogs/random-forests-algorithm","0","7","6"
"esemble learning","https://towardsdatascience.com/simple-guide-for-ensemble-learning-methods-d87cc68705a2","0","96","17"
"esemble learning","http://www.scholarpedia.org/article/Ensemble_learning","0","91","9"
"esemble learning","https://en.wikipedia.org/wiki/Ensemble_learning","0","110","42"
"esemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Ensemble_theory","0","110","42"
"esemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Ensemble_size","0","110","42"
"esemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Implementations_in_statistics_packages","0","110","42"
"esemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Ensemble_learning_applications","0","110","42"
"esemble learning","https://blog.statsbot.co/ensemble-learning-d1dcd548e936","0","91","26"
"esemble learning","https://www.kdnuggets.com/2019/01/ensemble-learning-5-main-approaches.html?sa=X&ved=2ahUKEwjPwqOvvsbmAhUoE6YKHSGCA8cQ9QF6BAgLEAI","0","34","22"
"esemble learning","https://towardsdatascience.com/ensemble-methods-bagging-boosting-and-stacking-c9214a10a205","0","120","21"
"consecutive classifier","http://www.scholarpedia.org/article/Ensemble_learning","1","91","9"
"consecutive classifier","https://www.researchgate.net/publication/220499587_Boosting_and_Other_Ensemble_Methods","0","0","0"
"consecutive classifier","https://www.researchgate.net/publication/261860728_A_Sequential_Ensemble_Classification_SEC_System_for_Tackling_the_Problem_of_Unbalance_Learning_A_Case_Study","0","0","0"
"consecutive classifier","https://www.informingscience.org/Publications/GetFile/5416?ArticleFileID=5179","0","0","0"
"consecutive classifier","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4162531/","0","0","0"
"separate subsets","https://stats.stackexchange.com/questions/399848/multi-view-survival-analysis","3","16","4"
"separate subsets","https://dev.to/swyx/supervised-learning-ensemble-learning-lim","1","44","4"
"separate subsets","https://www.verypossible.com/blog/machine-learning-algorithms-decision-trees","1","2","23"
"separate subsets","https://raypeng.github.io/DGBDT/proposal.html","1","5","2"
"separate subsets","https://www.academia.edu/888537/A_class-specific_ensemble_feature_selection_approach_for_classification_problems","0","11","21"
"separate subsets","https://dl.acm.org/citation.cfm?id=3205455.3205638","0","0","0"
"separate subsets","https://www.researchgate.net/publication/283980717_Multi-view_ensemble_learning_An_optimal_feature_set_partitioning_for_highdimensional_data_classification","0","0","0"
"separate subsets","https://www.sciencedirect.com/science/article/pii/S0160412019304404","0","0","0"
"separate subsets","https://etd.auburn.edu/xmlui/bitstream/handle/10415/1659/Thesis%20%28Final%20Draft%29.pdf.txt?sequence=2&isAllowed=y","0","83","29"
"essemble learning","https://towardsdatascience.com/simple-guide-for-ensemble-learning-methods-d87cc68705a2","0","96","17"
"essemble learning","http://www.scholarpedia.org/article/Ensemble_learning","0","91","9"
"essemble learning","https://en.wikipedia.org/wiki/Ensemble_learning","0","110","42"
"essemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Ensemble_theory","0","110","42"
"essemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Ensemble_size","0","110","42"
"essemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Implementations_in_statistics_packages","0","110","42"
"essemble learning","https://en.wikipedia.org/wiki/Ensemble_learning#Ensemble_learning_applications","0","110","42"
"essemble learning","https://blog.statsbot.co/ensemble-learning-d1dcd548e936","0","91","26"
"essemble learning","https://www.kdnuggets.com/2019/01/ensemble-learning-5-main-approaches.html?sa=X&ved=2ahUKEwim7vPNvsbmAhVPw4sBHZjJCKEQ9QF6BAgLEAI","0","34","22"
"essemble learning","https://towardsdatascience.com/ensemble-methods-bagging-boosting-and-stacking-c9214a10a205","0","120","21"
"random subset 2. c2","https://sebastianraschka.com/faq/docs/bagging-boosting-rf.html","0","0","0"
"random subset 2. c2","https://www.researchgate.net/publication/261025217_Comparison_among_Methods_of_Ensemble_Learning","0","0","0"
"random subset 2. c2","https://www.analyticsvidhya.com/blog/2017/02/40-questions-to-ask-a-data-scientist-on-ensemble-modeling-techniques-skilltest-solution/","0","171","27"
"random subset 2. c2","https://analyticsindiamag.com/primer-ensemble-learning-bagging-boosting/","0","92","15"
"random subset 2. c2","https://link.springer.com/article/10.1007/s11634-015-0227-5","0","47","4"
